# Wavlength Correction_Factor
9.859400000000000546e+02 2.773982198009109013e+01
9.861100000000000136e+02 2.782721061037973698e+01
9.862699999999999818e+02 2.798221549197804237e+01
9.864400000000000546e+02 2.812343008259435706e+01
9.866100000000000136e+02 2.826306641527336794e+01
9.867799999999999727e+02 2.838070432770786766e+01
9.869500000000000455e+02 2.848024773188117109e+01
9.871100000000000136e+02 2.865630426760240468e+01
9.872799999999999727e+02 2.879045002564532751e+01
9.874500000000000455e+02 2.893764821503119933e+01
9.876200000000000045e+02 2.907356970178937061e+01
9.877799999999999727e+02 2.923905150938774611e+01
9.879500000000000455e+02 2.938830847872943863e+01
9.881200000000000045e+02 2.953356472596194493e+01
9.882899999999999636e+02 2.968644278919986945e+01
9.884500000000000455e+02 2.985597098145439787e+01
9.886200000000000045e+02 3.001933837057446652e+01
9.887899999999999636e+02 3.016842562657441107e+01
9.889600000000000364e+02 3.032396886111692424e+01
9.891200000000000045e+02 3.048511848184804052e+01
9.892899999999999636e+02 3.065469470362686621e+01
9.894600000000000364e+02 3.078309282606851127e+01
9.896299999999999955e+02 3.093465664662856085e+01
9.897899999999999636e+02 3.110852568228514770e+01
9.899600000000000364e+02 3.125267705579790345e+01
9.901299999999999955e+02 3.142986462900224609e+01
9.902999999999999545e+02 3.153571470403610988e+01
9.904600000000000364e+02 3.170973814294714543e+01
9.906299999999999955e+02 3.187765941376661871e+01
9.907999999999999545e+02 3.203570583296806262e+01
9.909600000000000364e+02 3.217777583955002285e+01
9.911299999999999955e+02 3.240969780863119354e+01
9.912999999999999545e+02 3.258463536719143150e+01
9.914700000000000273e+02 3.276840433053265400e+01
9.916299999999999955e+02 3.296535782387649505e+01
9.917999999999999545e+02 3.311463114083415604e+01
9.919700000000000273e+02 3.327792033600431409e+01
9.921299999999999955e+02 3.342472494539762806e+01
9.922999999999999545e+02 3.356688381370040020e+01
9.924700000000000273e+02 3.375087282330283500e+01
9.926399999999999864e+02 3.387208758649808260e+01
9.927999999999999545e+02 3.399223695409498447e+01
9.929700000000000273e+02 3.413471100517287482e+01
9.931399999999999864e+02 3.433674932916640898e+01
9.932999999999999545e+02 3.449893056835546190e+01
9.934700000000000273e+02 3.470265807360644317e+01
9.936399999999999864e+02 3.484797507639373748e+01
9.937999999999999545e+02 3.504514993701810965e+01
9.939700000000000273e+02 3.519574285583104967e+01
9.941399999999999864e+02 3.535693766086099998e+01
9.943099999999999454e+02 3.551580932989436690e+01
9.944700000000000273e+02 3.572595676105950702e+01
9.946399999999999864e+02 3.588289901273641647e+01
9.948099999999999454e+02 3.598056630716028081e+01
9.949700000000000273e+02 3.613697904328019916e+01
9.951399999999999864e+02 3.631281023949117781e+01
9.953099999999999454e+02 3.644321815968700662e+01
9.954700000000000273e+02 3.655605562990528767e+01
9.956399999999999864e+02 3.672679251066615791e+01
9.958099999999999454e+02 3.697191879503237999e+01
9.959700000000000273e+02 3.714633088842153796e+01
9.961399999999999864e+02 3.728872195128421652e+01
9.963099999999999454e+02 3.746371270018976674e+01
9.964700000000000273e+02 3.759669078456430924e+01
9.966399999999999864e+02 3.774435729911331805e+01
9.968099999999999454e+02 3.797055776499168900e+01
9.969700000000000273e+02 3.807011805932685888e+01
9.971399999999999864e+02 3.829378523018447567e+01
9.973099999999999454e+02 3.848211240600770822e+01
9.974700000000000273e+02 3.868071950977815732e+01
9.976399999999999864e+02 3.887808947153378369e+01
9.978099999999999454e+02 3.903726907305694027e+01
9.979700000000000273e+02 3.922583551094635368e+01
9.981399999999999864e+02 3.937423354626023553e+01
9.983099999999999454e+02 3.953425552388345210e+01
9.984700000000000273e+02 3.968699573713222151e+01
9.986399999999999864e+02 3.983749056573071101e+01
9.988099999999999454e+02 4.003362182948979608e+01
9.989700000000000273e+02 4.017260656984900891e+01
9.991399999999999864e+02 4.029717593467450598e+01
9.992999999999999545e+02 4.041191534050226863e+01
9.994700000000000273e+02 4.057633814698940000e+01
9.996399999999999864e+02 4.069531178454862896e+01
9.997999999999999545e+02 4.094906419036985312e+01
9.999700000000000273e+02 4.115662067958685100e+01
1.000139999999999986e+03 4.132001318848912774e+01
1.000299999999999955e+03 4.158478459631670887e+01
1.000470000000000027e+03 4.186718266956884804e+01
1.000629999999999995e+03 4.208523092749144467e+01
1.000799999999999955e+03 4.235430395681969173e+01
1.000970000000000027e+03 4.253957031516358001e+01
1.001129999999999995e+03 4.273289621432542162e+01
1.001299999999999955e+03 4.294561195168260781e+01
1.001470000000000027e+03 4.325956504454113372e+01
1.001629999999999995e+03 4.348354018587915704e+01
1.001799999999999955e+03 4.364263189030945966e+01
1.001960000000000036e+03 4.381757620809987941e+01
1.002129999999999995e+03 4.406906638171729185e+01
1.002299999999999955e+03 4.425910121363794758e+01
1.002460000000000036e+03 4.449555167189950566e+01
1.002629999999999995e+03 4.470179934769887353e+01
1.002789999999999964e+03 4.495247635537765518e+01
1.002960000000000036e+03 4.509056514587985021e+01
1.003129999999999995e+03 4.532763294425382838e+01
1.003289999999999964e+03 4.540967654191222636e+01
1.003460000000000036e+03 4.569310589157616675e+01
1.003620000000000005e+03 4.590802569729918048e+01
1.003789999999999964e+03 4.613763393392058987e+01
1.003960000000000036e+03 4.640152005288800297e+01
1.004120000000000005e+03 4.660989557980057896e+01
1.004289999999999964e+03 4.685351259305738836e+01
1.004450000000000045e+03 4.705686493749510646e+01
1.004620000000000005e+03 4.727659323090746568e+01
1.004779999999999973e+03 4.751971887947583895e+01
1.004950000000000045e+03 4.775280373452273608e+01
1.005120000000000005e+03 4.806205322272507630e+01
1.005279999999999973e+03 4.824682455265459424e+01
1.005450000000000045e+03 4.857551917593225710e+01
1.005610000000000014e+03 4.863277425505091855e+01
1.005779999999999973e+03 4.879335013385368569e+01
1.005940000000000055e+03 4.893780119261282380e+01
1.006110000000000014e+03 4.914784670238031339e+01
1.006279999999999973e+03 4.912465540942136499e+01
1.006440000000000055e+03 4.933038024875922645e+01
1.006610000000000014e+03 4.953499617166659874e+01
1.006769999999999982e+03 4.976731692544381502e+01
1.006940000000000055e+03 4.999571898039799578e+01
1.007100000000000023e+03 5.016641889688693823e+01
1.007269999999999982e+03 5.031806805541941685e+01
1.007429999999999950e+03 5.064009895953036278e+01
1.007600000000000023e+03 5.098729786942251963e+01
1.007769999999999982e+03 5.120963948674297228e+01
1.007929999999999950e+03 5.161037865273788583e+01
1.008100000000000023e+03 5.193104724110113324e+01
1.008259999999999991e+03 5.210386293516001643e+01
1.008429999999999950e+03 5.245315498996777848e+01
1.008590000000000032e+03 5.272381312031971135e+01
1.008759999999999991e+03 5.296968015617341052e+01
1.008919999999999959e+03 5.311546262262393725e+01
1.009090000000000032e+03 5.353427540541781582e+01
1.009250000000000000e+03 5.381882506564701174e+01
1.009419999999999959e+03 5.411931744171774739e+01
1.009580000000000041e+03 5.442272956816069041e+01
1.009750000000000000e+03 5.481638131948982107e+01
1.009909999999999968e+03 5.520435949963005839e+01
1.010080000000000041e+03 5.547857969552264024e+01
1.010250000000000000e+03 5.596803985928065117e+01
1.010409999999999968e+03 5.634601149370971029e+01
1.010580000000000041e+03 5.668374938827258802e+01
1.010740000000000009e+03 5.709167284625934258e+01
1.010909999999999968e+03 5.737001669551527527e+01
1.011070000000000050e+03 5.766883259511762816e+01
1.011240000000000009e+03 5.795330977620547230e+01
1.011399999999999977e+03 5.811403330021978064e+01
1.011570000000000050e+03 5.839401182697962156e+01
1.011730000000000018e+03 5.860208826329301246e+01
1.011899999999999977e+03 5.880700245003848181e+01
1.012059999999999945e+03 5.924007910111490105e+01
1.012230000000000018e+03 5.970069561749932063e+01
1.012389999999999986e+03 6.002023823111764500e+01
1.012559999999999945e+03 6.038659521839162636e+01
1.012720000000000027e+03 6.056019240057518971e+01
1.012889999999999986e+03 6.068616554810573405e+01
1.013049999999999955e+03 6.099934206939560966e+01
1.013220000000000027e+03 6.122083305337976356e+01
1.013379999999999995e+03 6.140599925967580930e+01
1.013549999999999955e+03 6.162688607134519714e+01
1.013710000000000036e+03 6.177091333230639236e+01
1.013870000000000005e+03 6.188005526432172587e+01
1.014039999999999964e+03 6.222741278162211387e+01
1.014200000000000045e+03 6.261534707688765167e+01
1.014370000000000005e+03 6.291734094653200060e+01
1.014529999999999973e+03 6.309108675593778770e+01
1.014700000000000045e+03 6.353969821839049814e+01
1.014860000000000014e+03 6.369514332466059869e+01
1.015029999999999973e+03 6.409896405631367600e+01
1.015190000000000055e+03 6.434339936530845705e+01
1.015360000000000014e+03 6.470837664549507906e+01
1.015519999999999982e+03 6.503974519561597845e+01
1.015690000000000055e+03 6.541671068607448092e+01
1.015850000000000023e+03 6.564395793603839024e+01
1.016019999999999982e+03 6.583390021082855981e+01
1.016179999999999950e+03 6.608984950622905785e+01
1.016340000000000032e+03 6.645615172274789018e+01
1.016509999999999991e+03 6.679073897197257281e+01
1.016669999999999959e+03 6.720693452597447504e+01
1.016840000000000032e+03 6.753995485466762716e+01
1.017000000000000000e+03 6.784823598885735407e+01
1.017169999999999959e+03 6.829310708713684619e+01
1.017330000000000041e+03 6.870155294307920713e+01
1.017500000000000000e+03 6.889535142433093995e+01
1.017659999999999968e+03 6.927884129993498163e+01
1.017820000000000050e+03 6.962926051295499974e+01
1.017990000000000009e+03 7.002259375345198578e+01
1.018149999999999977e+03 7.038090068077039518e+01
1.018320000000000050e+03 7.055417184468880976e+01
1.018480000000000018e+03 7.085265738112063616e+01
1.018649999999999977e+03 7.115376985479765892e+01
1.018809999999999945e+03 7.135387485986751699e+01
1.018970000000000027e+03 7.175591773618127434e+01
1.019139999999999986e+03 7.208581019776866583e+01
1.019299999999999955e+03 7.245283454039871174e+01
1.019470000000000027e+03 7.264045692038739332e+01
1.019629999999999995e+03 7.294409863432093744e+01
1.019789999999999964e+03 7.333121923018296684e+01
1.019960000000000036e+03 7.351902142419577046e+01
1.020120000000000005e+03 7.374960857255197766e+01
1.020289999999999964e+03 7.420715935344833269e+01
1.020450000000000045e+03 7.436157556893431320e+01
1.020620000000000005e+03 7.436940990921588934e+01
1.020779999999999973e+03 7.466653490358947920e+01
1.020940000000000055e+03 7.496447867057956671e+01
1.021110000000000014e+03 7.524619746684892618e+01
1.021269999999999982e+03 7.562750364010442183e+01
1.021440000000000055e+03 7.532849211594789551e+01
1.021600000000000023e+03 7.537695119229412910e+01
1.021759999999999991e+03 7.579883961392062020e+01
1.021929999999999950e+03 7.615682218758927036e+01
1.022090000000000032e+03 7.658415905667699519e+01
1.022250000000000000e+03 7.728657101573168120e+01
1.022419999999999959e+03 7.773933651285202018e+01
1.022580000000000041e+03 7.794538652618832941e+01
1.022750000000000000e+03 7.800401652187400714e+01
1.022909999999999968e+03 7.856740994836191305e+01
1.023070000000000050e+03 7.900124882143171590e+01
1.023240000000000009e+03 7.951571782532663235e+01
1.023399999999999977e+03 7.975781536327528443e+01
1.023570000000000050e+03 8.035408916134674939e+01
1.023730000000000018e+03 8.043441650748710003e+01
1.023889999999999986e+03 8.069511521020126565e+01
1.024059999999999945e+03 8.091262613059630837e+01
1.024220000000000027e+03 8.133757844200006559e+01
1.024380000000000109e+03 8.188236549760044625e+01
1.024549999999999955e+03 8.231634908501982295e+01
1.024710000000000036e+03 8.252782754138993937e+01
1.024869999999999891e+03 8.276278961774153231e+01
1.025039999999999964e+03 8.316586189234796223e+01
1.025200000000000045e+03 8.358818719153499899e+01
1.025359999999999900e+03 8.390189899204553114e+01
1.025529999999999973e+03 8.434779135976400255e+01
1.025690000000000055e+03 8.474240205114222135e+01
1.025859999999999900e+03 8.549546706805831775e+01
1.026019999999999982e+03 8.595451501657917959e+01
1.026180000000000064e+03 8.614904403593313020e+01
1.026349999999999909e+03 8.645088538563284430e+01
1.026509999999999991e+03 8.699140077032902241e+01
1.026670000000000073e+03 8.764236412989336600e+01
1.026839999999999918e+03 8.834965868326426630e+01
1.027000000000000000e+03 8.854238867216633935e+01
1.027160000000000082e+03 8.927757611099620760e+01
1.027329999999999927e+03 8.940454520343942590e+01
1.027490000000000009e+03 8.943696048257173459e+01
1.027650000000000091e+03 8.951411035228687751e+01
1.027819999999999936e+03 8.965590531880172875e+01
1.027980000000000018e+03 8.979964929466525803e+01
1.028140000000000100e+03 8.980402722876603150e+01
1.028309999999999945e+03 8.975904763275352138e+01
1.028470000000000027e+03 9.013726526618899015e+01
1.028630000000000109e+03 9.028848839546222393e+01
1.028789999999999964e+03 9.081995331881334721e+01
1.028960000000000036e+03 9.088657700585704902e+01
1.029119999999999891e+03 9.115553140421387468e+01
1.029279999999999973e+03 9.142623388172020782e+01
1.029450000000000045e+03 9.142142664709315625e+01
1.029609999999999900e+03 9.162852541214034829e+01
1.029769999999999982e+03 9.227678837109090182e+01
1.029940000000000055e+03 9.284584568610206645e+01
1.030099999999999909e+03 9.307348876008241234e+01
1.030259999999999991e+03 9.343439629376167943e+01
1.030420000000000073e+03 9.371341002580383872e+01
1.030589999999999918e+03 9.359916319176367949e+01
1.030750000000000000e+03 9.385174572407450455e+01
1.030910000000000082e+03 9.400948588637233172e+01
1.031079999999999927e+03 9.476481011973451984e+01
1.031240000000000009e+03 9.476120001364662926e+01
1.031400000000000091e+03 9.486902434936428108e+01
1.031569999999999936e+03 9.519842755784449650e+01
1.031730000000000018e+03 9.568451595421106504e+01
1.031890000000000100e+03 9.538901554630626833e+01
1.032049999999999955e+03 9.582334863425046478e+01
1.032220000000000027e+03 9.608626749880025386e+01
1.032380000000000109e+03 9.676590344325857984e+01
1.032539999999999964e+03 9.699818244537857481e+01
1.032700000000000045e+03 9.708636845680821637e+01
1.032869999999999891e+03 9.746147066474682674e+01
1.033029999999999973e+03 9.775020262582781072e+01
1.033190000000000055e+03 9.821889900138161522e+01
1.033349999999999909e+03 9.865252841978259823e+01
1.033519999999999982e+03 9.913439291045644097e+01
1.033680000000000064e+03 1.002533362909596804e+02
1.033839999999999918e+03 1.008232243839099596e+02
1.034009999999999991e+03 1.014295455651893718e+02
1.034170000000000073e+03 1.013115856770527898e+02
1.034329999999999927e+03 1.016837470075135457e+02
1.034490000000000009e+03 1.024384470585270890e+02
1.034660000000000082e+03 1.024820870874424656e+02
1.034819999999999936e+03 1.027931240827612243e+02
1.034980000000000018e+03 1.031311980965789274e+02
1.035140000000000100e+03 1.031542159239988337e+02
1.035299999999999955e+03 1.033893018868885747e+02
1.035470000000000027e+03 1.035245002282129860e+02
1.035630000000000109e+03 1.037399599815026221e+02
1.035789999999999964e+03 1.039491805963848492e+02
1.035950000000000045e+03 1.041521620728620690e+02
1.036119999999999891e+03 1.043489044109342672e+02
1.036279999999999973e+03 1.045394076106014438e+02
1.036440000000000055e+03 1.047236716718636131e+02
1.036599999999999909e+03 1.049016965947207609e+02
1.036769999999999982e+03 1.050734823791729013e+02
1.036930000000000064e+03 1.052390290252200344e+02
1.037089999999999918e+03 1.053983365328621460e+02
1.037250000000000000e+03 1.055514049020992360e+02
1.037410000000000082e+03 1.056982341329313186e+02
1.037579999999999927e+03 1.058388242253583797e+02
1.037740000000000009e+03 1.059731751793804335e+02
1.037900000000000091e+03 1.061012869949974657e+02
1.038059999999999945e+03 1.062231596722094906e+02
1.038230000000000018e+03 1.063387932110164940e+02
